outage,earliest,latest,possible_duration_hours,probably_ended,min_estCustAffected,max_estCustAffected,region,latitude,longitude
685300,1572156014,1572396015,66.67,1,90,178,Boulder Creek,37.14023,-122.09384
685301,1572156014,1572301600,40.44,1,1752,1959,Santa Cruz,36.95992,-122.05291
685302,1572156014,1572307313,42.03,1,57,57,El Sobrante,37.98111,-122.28114
685303,1572156014,1572160815,1.33,1,1,1,Red Bluff,40.18046,-122.23245
685304,1572156014,1572293454,38.18,1,585,585,Hillsborough,37.55661,-122.35836
685305,1572157213,1572163826,1.84,1,1,1,San Rafael,37.98693,-122.52826
685306,1572157213,1572163826,1.84,1,1,1,San Anselmo,37.9755,-122.56858
685307,1572157213,1572162624,1.5,1,1,1,Garberville,40.10068,-123.79155
685308,1572157213,1572293454,37.84,1,14,14,Hayward,37.65248,-122.04861
685309,1572157213,1572411032,70.51,1,14,14,Novato,38.08999,-122.58095
685310,1572157213,1572162624,1.5,1,1,1,Garberville,40.09782,-123.79309
685311,1572157213,1572167421,2.84,1,1,1,San Rafael,38.01389,-122.55668
685312,1572157213,1572412268,70.85,1,314,314,Novato,38.10448,-122.6077
685313,1572157213,1572163826,1.84,1,1760,1760,Eureka,40.79387,-124.18293
685314,1572157213,1572163826,1.84,1,1,1,Rio Dell,40.50292,-124.10947
685315,1572157213,1572289521,36.75,1,0,1,Fortuna,40.49597,-124.09955
685316,1572157213,1572163826,1.84,1,21,21,Fortuna,40.52296,-124.14987
685317,1572157213,1572163826,1.84,1,3,3,Fortuna,40.52447,-124.14892
685318,1572157213,1572163826,1.84,1,13,13,Fortuna,40.5195,-124.1434
685319,1572157213,1572163826,1.84,1,1,1,Scotia,40.47981,-124.10307
685320,1572157213,1572163826,1.84,1,1177,1177,Soledad,36.42894,-121.32962
685321,1572157213,1572163826,1.84,1,1,1,Scotia,40.48146,-124.10272
685322,1572157213,1572163826,1.84,1,13,13,Scotia,40.48056,-124.1031
685324,1572157213,1572157813,0.17,1,1,1,Soledad,36.4308,-121.31331000000002
685325,1572157213,1572163826,1.84,1,249,249,Scotia,40.45384,-124.04774
685327,1572157213,1572163826,1.84,1,1,1,Scotia,40.48283,-124.10617
685328,1572157213,1572163826,1.84,1,1,1,Scotia,40.48499,-124.10219
685329,1572157213,1572163826,1.84,1,1,1,Scotia,40.48804000000001,-124.10045
685330,1572157213,1572163826,1.84,1,1,1,Rio Dell,40.49426,-124.09895
685331,1572157213,1572163826,1.84,1,3,3,Rio Dell,40.48902,-124.10754
685332,1572157213,1572163826,1.84,1,1,1,Scotia,40.42465,-124.10517
685333,1572157213,1572163826,1.84,1,2,2,Myers Flat,40.35457,-124.00839
685334,1572157213,1572163826,1.84,1,1,1,Ferndale,40.41647,-124.11975
685335,1572157213,1572163826,1.84,1,1,1,Rio Dell,40.49122,-124.1043
685336,1572157213,1572163826,1.84,1,1,1,Rio Dell,40.49811,-124.10193
685337,1572157213,1572163826,1.84,1,1,1,Hydesville,40.54839000000001,-124.10012
685338,1572157213,1572163826,1.84,1,11,11,Hydesville,40.54469,-124.10086
685339,1572157213,1572163826,1.84,1,1,1,Hydesville,40.54363,-124.07368999999998
685340,1572157213,1572240629,23.17,1,0,1,Hydesville,40.54051,-124.06427
685341,1572157213,1572163826,1.84,1,1,1,Hydesville,40.5479,-124.10059
685342,1572157213,1572163826,1.84,1,2,2,Fortuna,40.54898,-124.11761
685343,1572157213,1572163826,1.84,1,1,1,Fortuna,40.55031,-124.11662
685344,1572157213,1572163826,1.84,1,6,6,Fortuna,40.55482,-124.11406
685345,1572157213,1572163826,1.84,1,1,1,Hydesville,40.54701,-124.10588
685346,1572157213,1572163826,1.84,1,3,3,Hydesville,40.53036,-124.07772
685347,1572157213,1572163826,1.84,1,1,1,Carlotta,40.50443,-123.99151
685348,1572157213,1572163826,1.84,1,1,1,Carlotta,40.50949,-123.98694
685349,1572157213,1572163826,1.84,1,2,2,Kneeland,40.52632,-124.00244
685350,1572157213,1572163826,1.84,1,18,18,Carlotta,40.50617,-123.99049
685351,1572157213,1572163826,1.84,1,1,1,Carlotta,40.50803,-123.99259
685352,1572157213,1572163216,1.67,1,1,1,Samoa,40.78237,-124.20337
685353,1572157213,1572163216,1.67,1,1,1,Samoa,40.78508,-124.20194
685354,1572157213,1572295150,38.32,1,0,1,Samoa,40.79731,-124.1944
685355,1572157213,1572163216,1.67,1,3,3,Samoa,40.79692,-124.19457
685356,1572157213,1572163216,1.67,1,1,1,Samoa,40.79641,-124.19479
685357,1572157213,1572163216,1.67,1,39,39,Samoa,40.78447,-124.2024
685358,1572157213,1572163216,1.67,1,1,1,Manila,40.84496,-124.16679
685359,1572157213,1572163216,1.67,1,2,2,Samoa,40.80329,-124.19176000000002
685360,1572157213,1572312628,43.17,1,1,1,Redwood City,37.467,-122.24916
685363,1572157213,1572412268,70.85,1,83,83,Danville,37.81812,-122.00314
685370,1572157213,1572293454,37.84,1,0,1,Soledad,36.46447,-121.3878
685371,1572157213,1572159616,0.67,1,1,1,Soledad,36.4365,-121.43674
685372,1572157213,1572159616,0.67,1,1,1,Soledad,36.45379000000001,-121.47471000000002
685373,1572157213,1572293454,37.84,1,0,77,Soledad,36.42838,-121.33121
685374,1572157213,1572293454,37.84,1,0,3125,Gonzales,36.42988,-121.33244
685375,1572157213,1572157813,0.17,1,1,1,Gonzales,36.49069,-121.3903
685376,1572157213,1572157813,0.17,1,3,3,Soledad,36.48294,-121.39346
685377,1572157213,1572157813,0.17,1,1,1,Gonzales,36.51098,-121.40657
685378,1572157213,1572157813,0.17,1,2,2,Soledad,36.4537,-121.29835
685379,1572157213,1572157813,0.17,1,1,1,Soledad,36.4379,-121.31301
685380,1572157213,1572157813,0.17,1,172,172,Soledad,36.42533,-121.30752
685381,1572157213,1572157813,0.17,1,113,113,Soledad,36.44132000000001,-121.3171
685382,1572157213,1572157813,0.17,1,1,1,Soledad,36.43253,-121.32627
685383,1572157213,1572157813,0.17,1,1,1,Soledad,36.41811,-121.32188
685384,1572157213,1572157813,0.17,1,1,1,Soledad,36.37686,-121.32323
685385,1572157213,1572157813,0.17,1,1,1,Soledad,36.36013,-121.31408
685386,1572157213,1572157813,0.17,1,1,1,Soledad,36.368,-121.3209
685387,1572157213,1572157813,0.17,1,1,1,Soledad,36.42664,-121.40273
685388,1572157213,1572157813,0.17,1,5,5,Soledad,36.38387,-121.42846000000002
685389,1572157213,1572446422,80.34,1,82,82,Novato,38.10261,-122.62273
685390,1572157213,1572167421,2.84,1,62,62,Los Altos,37.33284,-122.06443
685391,1572157213,1572299595,39.55,1,64,326,Aptos,36.9794,-121.86713
685392,1572157213,1572447022,80.5,1,6,6,Novato,38.10676,-122.64243
685393,1572157213,1572376831,61.01,1,279,279,Oakland,37.79738,-122.18581
685394,1572157213,1572299595,39.55,1,434,434,Day Valley,36.98727,-121.86001
685395,1572157213,1572478219,89.17,1,161,161,Grass Valley,39.14495,-120.97187
685396,1572157213,1572163216,1.67,1,1,1,San Rafael,37.9701,-122.53132
685397,1572157213,1572295150,38.32,1,679,729,Oakland,37.74434,-122.1502
685398,1572157213,1572376831,61.01,1,199,199,Moraga,37.82551,-122.13245
685399,1572157213,1572376831,61.01,1,748,780,Oakland,37.79641,-122.18397
685400,1572157213,1572299595,39.55,1,130,1014,Day Valley,36.98665,-121.85823
685401,1572157213,1572298052,39.12,1,401,640,Gonzales,36.5092,-121.44659
685403,1572157213,1572306030,41.34,1,215,407,Corralitos,36.98705,-121.83278
685404,1572157213,1572299595,39.55,1,715,715,Oakland,37.75128,-122.13313
685405,1572157213,1572310826,42.67,1,0,6265,Pollock Pines,38.7757,-120.60014
685406,1572157213,1572157813,0.17,1,1,1,Soledad,36.43362,-121.31296
685408,1572157213,1572376831,61.01,1,374,374,Oakland,37.79564,-122.1834
685409,1572157213,1572304221,40.84,1,150,150,Corralitos,36.96397,-121.80862
685410,1572157213,1572307834,41.84,1,1061,1061,Grass Valley,39.19091,-120.99673
685411,1572157213,1572295150,38.32,1,149,501,Gonzales,36.5092,-121.44661
685412,1572157213,1572304819,41.0,1,109,328,Corralitos,36.99073,-121.80638
685413,1572157213,1572288755,36.54,1,0,4023,Fortuna,40.58466,-124.11614
685414,1572157213,1572303743,40.7,1,1886,1886,Martinez,38.01679,-122.14337
685415,1572157213,1572310826,42.67,1,250,250,Grass Valley,39.19836,-121.02949
685416,1572157213,1572299595,39.55,1,11,11,Gilroy,36.9653,-121.565
685417,1572157213,1572166817,2.67,1,1,1,Larkspur,37.93279,-122.53927
685418,1572157213,1572307834,41.84,1,265,265,Corralitos,36.98896,-121.80464
685419,1572157213,1572307313,41.69,1,512,513,Grass Valley,39.19808,-121.02875
685420,1572157213,1572313819,43.5,1,127,226,Corralitos,36.99349,-121.79945
685421,1572157213,1572307313,41.69,1,918,971,Grass Valley,39.15897,-121.03983
685422,1572157213,1572312628,43.17,1,1,1,Oakland,37.7446,-122.15093
685423,1572157213,1572314433,43.67,1,33,33,Livermore,37.66191,-121.69663
685424,1572157213,1572313215,43.33,1,75,458,Aptos Hills-Larkin Valley,36.97794,-121.8666
685425,1572157213,1572303743,40.7,1,239,473,Boulder Creek,37.16779,-122.16612
685426,1572157213,1572478219,89.17,1,340,340,Alta Sierra,39.14994,-121.0366
685427,1572157213,1572201620,12.34,1,1,1,Willows,39.60477,-122.26914
685428,1572157213,1572192644,9.84,1,1,1,Orland,39.74394,-122.19351
685429,1572157213,1572162624,1.5,1,1,1,Arcata,40.88539,-124.08466
685430,1572157213,1572290441,37.01,1,2,2,Pleasanton,37.65574,-121.90878
685431,1572157213,1572201620,12.34,1,1,1295,Princeton,39.40277,-122.01288999999998
685432,1572157213,1572160815,1.0,1,1,1,Red Bluff,40.18067,-122.23279
685433,1572157213,1572301600,40.11,1,3,685,Oakland,37.85097,-122.24033
685435,1572157213,1572174627,4.84,1,1,1,Guinda,38.85665,-122.20812
685436,1572157213,1572301600,40.11,1,166,2008,Aptos Hills-Larkin Valley,36.97071,-121.87184
685437,1572157213,1572290441,37.01,1,3,3,Pleasanton,37.65664,-121.90938
685438,1572157213,1572287203,36.11,1,0,7620,Eureka,40.79366,-124.17964
685439,1572157213,1572165627,2.34,1,1,1,Eureka,40.77981,-124.18289
685440,1572157213,1572165627,2.34,1,124,124,Eureka,40.78042,-124.18397
685441,1572157213,1572165627,2.34,1,1,1,Eureka,40.77914000000001,-124.1829
685442,1572157213,1572165627,2.34,1,94,94,Eureka,40.78042,-124.18235
685443,1572157213,1572165627,2.34,1,236,236,Eureka,40.78369,-124.1647
685444,1572157213,1572165627,2.34,1,1,1,Eureka,40.78894,-124.17133
685445,1572157213,1572165627,2.34,1,1,1,Eureka,40.78892000000001,-124.16913
685446,1572157213,1572287203,36.11,1,0,2903,Eureka,40.79336,-124.18297
685447,1572157213,1572163826,1.84,1,1,1,Eureka,40.79076,-124.183
685448,1572157213,1572163826,1.84,1,5,5,Eureka,40.79367,-124.1827
685449,1572157213,1572163826,1.84,1,1,1,Eureka,40.79206,-124.18368999999998
685450,1572157213,1572163826,1.84,1,28,28,Eureka,40.7817,-124.1847
685451,1572157213,1572163826,1.84,1,1,1,Eureka,40.77616,-124.1942
685452,1572157213,1572163826,1.84,1,87,87,Eureka,40.77514,-124.1909
685453,1572157213,1572163826,1.84,1,915,915,Eureka,40.79387,-124.18287
685454,1572157213,1572289521,36.75,1,0,1,Ferndale,40.60268,-124.20991
685455,1572157213,1572163826,1.84,1,43,43,Loleta,40.68692,-124.25182
685456,1572157213,1572163826,1.84,1,1,1,Loleta,40.66418,-124.20827
685457,1572157213,1572163826,1.84,1,3,3,Ferndale,40.49148,-124.23782
685458,1572157213,1572163216,1.67,1,1,1,Samoa,40.78347,-124.2032
685459,1572157213,1572301600,40.11,1,242,242,Lafayette,37.911,-122.10083
685460,1572157213,1572301600,40.11,1,420,420,Oakland,37.85056,-122.24373
685461,1572157213,1572157213,0.0,1,1,1,Elk Creek,39.59734,-122.54298
685462,1572157813,1572301600,39.94,1,626,626,La Selva Beach,36.94851,-121.86335
685463,1572157813,1572157813,0.0,1,20,20,Moraga,37.81686,-122.11855
685464,1572157813,1572162624,1.34,1,12,12,Los Gatos,37.22542,-121.96935
685465,1572157813,1572312016,42.83,1,75,385,Los Gatos,37.22453,-121.96911
685466,1572157813,1572162624,1.34,1,1,1,Los Gatos,37.21983,-121.96811
685467,1572157813,1572280822,34.17,1,1,1,Pleasanton,37.65758,-121.83089
685468,1572157813,1572295150,38.15,1,6,6,Gilroy,36.98634000000001,-121.57743
685469,1572157813,1572374430,60.17,1,0,337,Alderpoint,40.20181,-123.51275
685470,1572157813,1572157813,0.0,1,1,1,Moraga,37.80257,-122.10591
685471,1572157813,1572157813,0.0,1,6,6,Moraga,37.8208,-122.10884
685472,1572157813,1572402633,68.01,1,94,94,Boulder Creek,37.19888,-122.15369
685473,1572157813,1572165627,2.17,1,1,1,Eureka,40.77367,-124.17451
685474,1572157813,1572157813,0.0,1,1,1,Moraga,37.81566,-122.11566
685475,1572157813,1572157813,0.0,1,1,1,Moraga,37.81101,-122.11512
685476,1572157813,1572379242,61.51,1,1,380,Moraga,37.81874000000001,-122.11383
685477,1572157813,1572157813,0.0,1,5,5,Moraga,37.80795,-122.11386
685478,1572157813,1572157813,0.0,1,23,23,Moraga,37.8153,-122.11784
685479,1572157813,1572157813,0.0,1,1,1,Butte City,39.52183,-121.97848
685480,1572157813,1572166817,2.5,1,1,1,Larkspur,37.94505,-122.52576
685481,1572157813,1572165627,2.17,1,1,1,Eureka,40.7695,-124.16621
685482,1572157813,1572475826,88.34,1,15,33,Elk Creek,39.6064,-122.54164
685483,1572157813,1572205225,13.17,1,1,1,Dunnigan,38.86724,-121.93809
685484,1572157813,1572205225,13.17,1,3,9,Dunnigan,38.86726,-121.93778
685485,1572157813,1572163826,1.67,1,1,1,San Rafael,37.9735,-122.51243
685486,1572157813,1572163826,1.67,1,1,1,Willow Creek,40.95334,-123.62185
685487,1572157813,1572402633,68.01,1,30,690,Boulder Creek,37.1987,-122.15362
685488,1572157813,1572298052,38.96,1,326,3716,Grass Valley,39.23136,-121.03456
685489,1572157813,1572234634,21.34,1,1,152,Colusa,39.2473,-122.19345
685490,1572157813,1572158431,0.17,1,1,1,Colusa,39.25203,-122.23732
685491,1572157813,1572302743,40.26,1,50,50,Oakland,37.74359000000001,-122.1477
685492,1572157813,1572166817,2.5,1,1,1,Pine Hills,40.73292,-124.14567
685494,1572157813,1572295150,38.15,1,213,298,Gonzales,36.53015,-121.4747
685496,1572158431,1572283828,34.83,1,1,1,Pleasanton,37.6603,-121.91536
685497,1572158431,1572301600,39.77,1,1,1,San Mateo,37.5675,-122.35008
685498,1572158431,1572312016,42.66,1,1,1,Walnut Creek,37.86391,-122.0786
685499,1572158431,1572402633,67.83,1,261,597,Boulder Creek,37.19285,-122.14586
685500,1572158431,1572297013,38.49,1,0,1,Blue Lake,40.88024,-123.98027
685501,1572158431,1572295150,37.98,1,95,95,Gonzales,36.53795,-121.4635
685502,1572158431,1572301600,39.77,1,1216,1216,Rio del Mar,36.95133,-121.86425
685503,1572158431,1572329418,47.5,1,9,9,Walnut Creek,37.85536,-122.0657
685504,1572158431,1572323438,45.84,1,0,547,Walnut Creek,37.85517,-122.06664
685505,1572158431,1572373230,59.67,1,192,192,Oakland,37.8026,-122.21135
685506,1572158431,1572192644,9.5,1,37,37,Colusa,39.1301,-121.9505
685507,1572158431,1572158431,0.0,1,1,1,Williams,39.18781,-122.24384
685508,1572158431,1572158431,0.0,1,1,1,Colusa,39.24541,-122.21841
685509,1572158431,1572304819,40.66,1,48,48,Martinez,38.0173,-122.14262
685510,1572158431,1572385261,63.01,1,9,9,Bay Point,38.01528,-121.99053
685513,1572158431,1572310826,42.33,1,5,5,Oakland,37.85004,-122.25157
685514,1572158431,1572287203,35.77,1,0,9320,Eureka,40.78151,-124.08512
685515,1572158431,1572174627,4.5,1,66,66,Gerber,40.00106,-122.2266
685516,1572158431,1572306622,41.16,1,16,16,Los Gatos,37.23176,-121.95704
685517,1572158431,1572306622,41.16,1,72,72,Los Gatos,37.2317,-121.95704
685519,1572158431,1572158431,0.0,1,10,10,Williams,39.18827,-122.26514
685520,1572158431,1572158431,0.0,1,1,1,Williams,39.17488,-122.2508
685521,1572158431,1572301600,39.77,1,504,621,Aptos,36.97129,-121.87352
685522,1572158431,1572387020,63.5,1,6,6,Pittsburg,38.00718,-121.94082
685523,1572158431,1572174627,4.5,1,1,1,Berkeley,37.85857,-122.27446
685524,1572158431,1572301600,39.77,1,57,1103,Aptos,36.97558,-121.88851
685525,1572158431,1572297013,38.49,1,44,44,Gonzales,36.53888,-121.45978999999998
685526,1572158431,1572388221,63.83,1,9,9,Byron,37.83667,-121.6418
685527,1572158431,1572310826,42.33,1,44,44,Oakland,37.84445,-122.25558
685528,1572158431,1572394225,65.5,1,2,2,Pittsburg,38.00803,-121.96339
685529,1572158431,1572301123,39.64,1,1,1,Oakland,37.84437,-122.25624
685530,1572158431,1572302743,40.09,1,972,1976,Aptos,36.97567,-121.89467
685531,1572158431,1572162624,1.16,1,1,1,Arcata,40.84965,-124.07018
685532,1572158431,1572159014,0.16,1,1,1,Walnut Creek,37.85945,-122.07604
685534,1572158431,1572159014,0.16,1,1,1,Walnut Creek,37.85787,-122.07578999999998
685536,1572158431,1572298052,38.78,1,96,96,Nevada City,39.24172,-121.02618
685537,1572158431,1572159014,0.16,1,1,1,Walnut Creek,37.85681,-122.07438
685538,1572158431,1572167421,2.5,1,1,1,Lucas Valley-Marinwood,38.02703,-122.56013
685539,1572158431,1572299595,39.21,1,76,1885,Nevada City,39.2462,-121.00315
685540,1572158431,1572298052,38.78,1,96,96,Gonzales,36.50387,-121.44157
685541,1572158431,1572306030,41.0,1,244,244,Berkeley,37.87696,-122.25873
685542,1572158431,1572190237,8.84,1,1,1,Sutter,39.16928,-121.74988
685543,1572158431,1572289521,36.41,1,1,11,Stonyford,39.31127,-122.45859
685544,1572158431,1572307313,41.36,1,108,2411,Rio del Mar,36.97442,-121.88746
685545,1572158431,1572299595,39.21,1,190,190,Nevada City,39.2615,-120.98968
685546,1572158431,1572304819,40.66,1,120,1963,Felton,37.03836,-122.04338
685547,1572159014,1572301600,39.61,1,863,874,Nevada City,39.26102,-120.98168
685548,1572159014,1572308452,41.51,1,1071,1071,Rio del Mar,36.97327,-121.88795
685549,1572159014,1572298052,38.62,1,143,143,Gonzales,36.49822,-121.4501
685550,1572159014,1572308452,41.51,1,386,1463,Felton,37.05076,-122.06762
685552,1572159014,1572308452,41.51,1,138,138,Nevada City,39.2643,-120.98576
685554,1572159014,1572310233,42.01,1,1232,1232,Rio del Mar,36.97145,-121.89078
685555,1572159014,1572308452,41.51,1,207,207,Nevada City,39.27409,-120.96952
685556,1572159014,1572313819,43.0,1,130,130,Orinda,37.88354,-122.19378
685557,1572159014,1572312628,42.67,1,2223,2223,Oakland,37.84797,-122.22863999999998
685558,1572159014,1572166817,2.17,1,1,1,Larkspur,37.94578,-122.52578
685559,1572159014,1572364907,57.19,1,230,230,Bonny Doon,37.03609,-122.10702
685560,1572159014,1572551416,109.0,1,589,590,Nevada City,39.2895,-120.98627
685563,1572159014,1572303277,40.07,1,186,186,Aptos,36.97596,-121.89467
685564,1572159014,1572299595,39.05,1,772,772,Nevada City,39.24072,-121.02993
685565,1572159014,1572174627,4.34,1,1,1,Oakland,37.84174,-122.24214
685566,1572159014,1572315620,43.5,1,43,43,Oakland,37.84603,-122.24498
685567,1572159014,1572314433,43.17,1,243,243,Orinda,37.89397,-122.18827
685568,1572159014,1572297657,38.51,1,42,42,Gonzales,36.51638,-121.43311
685569,1572159014,1572283828,34.67,1,606,1853,Scotts Valley,37.06322,-122.00567
685570,1572159014,1572310826,42.17,1,343,437,Aptos,36.98019,-121.89218
685571,1572159014,1572159616,0.17,1,17,17,Piedmont,37.81545,-122.21601
685572,1572159014,1572299595,39.05,1,447,447,Nevada City,39.23974000000001,-120.99352
685573,1572159014,1572160221,0.34,1,12,12,Dunnigan,38.90378,-121.9906
685574,1572159014,1572159616,0.17,1,313,313,Oakland,37.81531,-122.20298
685575,1572159014,1572313819,43.0,1,377,377,Orinda,37.88337,-122.1937
685576,1572159014,1572163826,1.34,1,1,1,Orleans,41.30083,-123.55773
685577,1572159014,1572297013,38.33,1,139,2745,Oakland,37.75218,-122.15277
685578,1572159014,1572304819,40.5,1,141,141,Scotts Valley,37.08081,-122.00438
685579,1572159014,1572317434,44.01,1,853,853,Oakland,37.84115,-122.2247
685580,1572159014,1572162013,0.83,1,1,1,Novato,38.05862,-122.51635
685581,1572159014,1572297657,38.51,1,27,27,Gonzales,36.52715,-121.41781
685582,1572159014,1572302743,39.92,1,262,262,Aptos,36.98178,-121.901
685583,1572159014,1572393642,65.17,1,381,477,Scotts Valley,37.06757,-121.99659
685584,1572159014,1572391222,64.5,1,76,76,Brentwood,37.92534000000001,-121.7602
685586,1572159014,1572159014,0.0,1,197,197,Oakland,37.81527,-122.19509
685587,1572159014,1572159616,0.17,1,1,192,Piedmont,37.81524,-122.21443
685588,1572159014,1572393642,65.17,1,71,71,Soquel,37.05388,-121.95473
685589,1572159014,1572163826,1.34,1,1,1,San Rafael,37.97551,-122.51856
685590,1572159014,1572302743,39.92,1,1046,1046,Aptos,36.97528,-121.89415
685591,1572159616,1572297013,38.17,1,89,345,Oakland,37.75514,-122.14924
685594,1572159616,1572183633,6.67,1,1,1,Grass Valley,39.21823,-121.06972
685595,1572159616,1572208825,13.67,1,1,1,Geyserville,38.70693,-122.90692
685596,1572159616,1572159616,0.0,1,1520,1520,Oakland,37.81865,-122.20538
685597,1572159616,1572298052,38.45,1,1,1,Martinez,37.98968,-122.12752
685598,1572159616,1572321628,45.0,1,43,1632,Oakland,37.81185,-122.21667
685612,1572159616,1572159616,0.0,1,19,19,Piedmont,37.81472,-122.21619
685613,1572159616,1572379242,61.01,1,25,25,Oakland,37.80969,-122.21955
685614,1572159616,1572374430,59.67,1,307,307,Oakland,37.77789,-122.16931
